year,country,co2,co2_per_capita,co2_per_unit_energy,coal_co2,cement_co2,flaring_co2,gas_co2,oil_co2,other_industry_co2,total_ghg,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
1961,Austria,31.824,4.475,0.0,17.66,1.523,0.0,3.089,9.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77113105718.0,0.0,0.0,0.0
1961,Azerbaijan,19.653,4.876,0.0,0.464,0.202,0.0,5.164,13.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bahamas,0.546,4.742,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bahrain,1.77,10.54,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754950396.0,0.0,0.0,0.0
1961,Bangladesh,2.29,0.046,0.0,0.715,0.005,0.0,0.159,1.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50082290312.0,0.0,0.0,0.0
1961,Barbados,0.194,0.838,0.0,0.004,0.0,0.0,0.007,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307090000.0,0.0,0.0,0.0
1961,Belarus,41.318,5.036,0.0,7.863,0.581,0.0,2.434,30.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Belgium,92.698,10.048,0.0,66.989,2.351,0.0,0.07,23.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965813800.0,0.0,0.0,0.0
1961,Belize,0.037,0.387,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Benin,0.128,0.052,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131826126.0,0.0,0.0,0.0
1961,Bermuda,0.176,3.832,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bolivia,1.04,0.279,0.0,0.004,0.022,0.0,0.084,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8975158010.0,0.0,0.0,0.0
1961,Bonaire Sint Eustatius and Saba,0.497,60.378,0.0,0.0,0.0,0.0,0.0,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bosnia and Herzegovina,5.515,1.677,0.0,5.244,0.027,0.0,0.016,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9649575000.0,0.0,0.0,0.0
1961,Brazil,49.145,0.661,0.0,4.679,2.33,0.55,0.114,41.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264690953670.0,0.0,0.0,0.0
1961,Brunei,0.304,3.554,0.0,0.0,0.0,0.0,0.275,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bulgaria,25.945,3.262,0.0,21.431,0.865,0.0,0.0,3.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38897448846.0,0.0,0.0,0.0
1961,Burkina Faso,0.092,0.019,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4910250752.0,0.0,0.0,0.0
1961,Burundi,0.048,0.017,0.0,0.003,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779904095.0,0.0,0.0,0.0
1961,Cambodia,0.286,0.049,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102991097.0,0.0,0.0,0.0
1961,Cameroon,0.282,0.053,0.0,0.004,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528596965.0,0.0,0.0,0.0
1961,Canada,194.001,10.64,0.0,45.595,2.784,3.994,22.966,118.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262380476160.0,0.0,0.0,0.0
1961,Cape Verde,0.022,0.107,0.0,0.0,0.004,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238119000.0,0.0,0.0,0.0
1961,Central African Republic,0.088,0.058,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387515000.0,0.0,0.0,0.0
1961,Chad,0.051,0.017,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005566401.0,0.0,0.0,0.0
1961,Chile,14.458,1.741,0.0,4.441,0.436,2.261,0.103,7.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53814652822.0,0.0,0.0,0.0
1961,China,570.63,0.85,0.0,522.475,2.585,0.0,2.818,22.336,20.417,0.0,0.0,0.0,0.0,0.0,0.0,577128420000.0,0.0,0.0,0.0
1961,Colombia,18.196,1.098,0.0,7.192,0.789,0.308,0.711,9.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66711826076.0,0.0,0.0,0.0
1961,Comoros,0.011,0.057,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125477000.0,0.0,0.0,0.0
1961,Congo,0.267,0.256,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069710180.0,0.0,0.0,0.0
1961,Costa Rica,0.491,0.356,0.0,0.0,0.0,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5627187580.0,0.0,0.0,0.0
1961,Cote d'Ivoire,0.553,0.152,0.0,0.0,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832816054.0,0.0,0.0,0.0
1961,Croatia,5.952,1.41,0.0,1.703,0.799,0.0,0.24,3.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21915613972.0,0.0,0.0,0.0
1961,Cuba,12.168,1.669,0.0,0.425,0.429,0.0,0.0,11.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21887112000.0,0.0,0.0,0.0
1961,Curacao,9.314,72.547,0.0,0.0,0.0,0.0,0.0,9.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Cyprus,0.864,1.5,0.0,0.0,0.047,0.0,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225101500.0,0.0,0.0,0.0
1961,Czechia,107.505,11.154,0.0,98.613,1.77,0.0,1.325,5.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Democratic Republic of Congo,2.355,0.151,0.0,1.057,0.069,0.0,0.0,1.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17659764471.0,0.0,0.0,0.0
1961,Denmark,31.702,6.871,0.0,14.458,0.781,0.0,0.0,16.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68423513731.0,0.0,0.0,0.0
1961,Djibouti,0.044,0.497,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481338000.0,0.0,0.0,0.0
1961,Dominica,0.011,0.18,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70560000.0,0.0,0.0,0.0
1961,Dominican Republic,1.029,0.302,0.0,0.004,0.116,0.0,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6560853948.0,0.0,0.0,0.0
1961,EU-27,2197.685,6.116,0.0,1581.171,56.82,0.0,56.483,503.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,EU-28,2786.3,6.762,0.0,2024.053,63.925,0.0,56.633,641.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Ecuador,1.644,0.352,0.0,0.0,0.109,0.0,0.0,1.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16516333701.0,0.0,0.0,0.0
1961,Egypt,17.066,0.624,0.0,0.781,1.018,0.0,0.0,15.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45220060623.0,0.0,0.0,0.0
1961,El Salvador,0.582,0.205,0.0,0.0,0.036,0.0,0.0,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517507998.0,0.0,0.0,0.0
1961,Equatorial Guinea,0.022,0.085,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295368000.0,0.0,0.0,0.0
1961,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Estonia,15.05,12.231,0.0,12.308,0.152,0.0,0.172,2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Eswatini,0.004,0.011,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310627275.0,0.0,0.0,0.0
1961,Ethiopia,0.341,0.015,0.0,0.026,0.015,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18125803949.64,0.0,0.0,0.0
1961,Europe,4106.401,6.712,0.0,2861.125,87.27,0.0,156.438,1001.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Europe (excl. EU-27),1918.637,7.537,0.0,1282.496,30.55,0.0,100.526,505.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Europe (excl. EU-28),1330.022,6.589,0.0,839.613,23.445,0.0,100.376,366.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Faeroe Islands,0.114,3.238,0.0,0.008,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Fiji,0.169,0.414,0.0,0.004,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Finland,14.922,3.34,0.0,6.234,0.665,0.0,0.0,8.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47344635452.0,0.0,0.0,0.0
1961,France,314.659,6.801,0.0,203.824,7.603,0.0,8.889,94.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579768656000.0,0.0,0.0,0.0
1961,French Equatorial Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,French Guiana,0.022,0.664,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,French Polynesia,0.059,0.726,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,French West Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Gabon,0.165,0.326,0.0,0.0,0.0,0.0,0.015,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988891275.0,0.0,0.0,0.0
1961,Gambia,0.022,0.059,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478434000.0,0.0,0.0,0.0
1961,Georgia,6.063,1.487,0.0,1.282,0.126,0.0,1.317,3.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Germany,834.84,11.293,0.0,711.645,16.023,0.0,1.48,105.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926835900900.0,0.0,0.0,0.0
1961,Ghana,1.345,0.196,0.0,0.154,0.0,0.0,0.0,1.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15823559696.0,0.0,0.0,0.0
1961,Greece,9.808,1.18,0.0,3.283,0.909,0.0,0.0,5.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45416654400.0,0.0,0.0,0.0
1961,Greenland,0.293,9.026,0.0,0.119,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Grenada,0.018,0.201,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Guadeloupe,0.176,0.625,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Guatemala,1.406,0.324,0.0,0.0,0.062,0.0,0.0,1.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14947424000.0,0.0,0.0,0.0
1961,Guinea,0.616,0.173,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160197381.0,0.0,0.0,0.0
1961,Guinea-Bissau,0.029,0.047,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529381570.0,0.0,0.0,0.0
1961,Guyana,0.736,1.25,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Haiti,0.297,0.075,0.0,0.0,0.022,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6418242000.0,0.0,0.0,0.0
1961,Honduras,0.736,0.351,0.0,0.0,0.022,0.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299816090.0,0.0,0.0,0.0
1961,Hong Kong,3.37,1.072,0.0,0.451,0.091,0.0,0.0,2.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16130572425.564,0.0,0.0,0.0
1961,Hungary,48.93,4.878,0.0,39.022,0.792,0.0,0.927,8.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61006407000.0,0.0,0.0,0.0
1961,Iceland,1.092,6.092,0.0,0.044,0.036,0.0,0.0,1.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919292840.0,0.0,0.0,0.0
1961,India,120.539,0.262,0.0,95.02,4.205,0.0,0.004,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536352000000.0,0.0,0.0,0.0
1961,Indonesia,26.002,0.289,0.0,1.528,0.222,0.0,4.928,19.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164961484740.0,0.0,0.0,0.0
1961,International transport,263.249,0.0,0.0,0.0,0.0,0.0,0.0,263.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Iran,36.509,1.624,0.0,0.524,0.367,14.39,1.902,19.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80338488156.0,0.0,0.0,0.0
1961,Iraq,8.709,1.165,0.0,0.004,0.462,0.0,1.224,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33164032160.0,0.0,0.0,0.0
1961,Ireland,12.353,4.43,0.0,8.306,0.294,0.0,0.0,3.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20252303800.0,0.0,0.0,0.0
1961,Israel,7.061,3.292,0.0,0.114,0.418,0.0,0.007,6.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17656586200.0,0.0,0.0,0.0
1961,Italy,124.375,2.485,0.0,30.169,8.911,0.0,12.802,72.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513214665600.0,0.0,0.0,0.0
1961,Jamaica,2.128,1.289,0.0,0.004,0.105,0.0,0.0,2.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7097582826.0,0.0,0.0,0.0
1961,Japan,282.787,2.99,0.0,160.866,12.175,0.0,2.045,107.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669824932115.0,0.0,0.0,0.0
1961,Jordan,0.977,1.004,0.0,0.0,0.109,0.0,0.0,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3795504000.0,0.0,0.0,0.0
1961,Kazakhstan,99.302,9.595,0.0,81.346,1.614,0.0,1.487,14.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Kenya,2.399,0.286,0.0,0.099,0.163,0.0,0.0,2.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9194278838.0,0.0,0.0,0.0
1961,Kiribati,0.007,0.174,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Kuwait,9.973,33.18,0.0,0.0,0.0,0.0,1.883,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13541384724.0,0.0,0.0,0.0
1961,Kyrgyzstan,8.785,3.919,0.0,5.582,0.278,0.0,0.287,2.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Laos,0.114,0.052,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837661000.0,0.0,0.0,0.0
1961,Latvia,9.921,4.598,0.0,2.542,0.1,0.0,0.571,6.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Lebanon,2.679,1.436,0.0,0.004,0.432,0.0,0.0,2.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11063281740.0,0.0,0.0,0.0
1961,Leeward Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Liberia,0.161,0.141,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967029000.0,0.0,0.0,0.0
1961,Libya,1.194,0.797,0.0,0.102,0.0,0.0,0.0,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943923800.0,0.0,0.0,0.0
1961,Lithuania,15.321,5.458,0.0,3.026,0.378,0.0,1.172,10.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Luxembourg,11.581,36.483,0.0,10.695,0.113,0.0,0.0,0.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5180098905.0,0.0,0.0,0.0
1961,Macao,0.07,0.408,0.0,0.018,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Madagascar,0.355,0.068,0.0,0.015,0.0,0.0,0.0,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10034249245.0,0.0,0.0,0.0
1961,Malawi,0.373,0.1,0.0,0.216,0.016,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274644064.0,0.0,0.0,0.0
1961,Malaysia,4.685,0.556,0.0,0.099,0.164,0.0,0.132,4.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21987711738.0,0.0,0.0,0.0
1961,Mali,0.117,0.022,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3851526840.0,0.0,0.0,0.0
1961,Malta,0.293,0.932,0.0,0.007,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776424294.0,0.0,0.0,0.0
1961,Martinique,0.172,0.597,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Mauritania,0.048,0.054,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194260000.0,0.0,0.0,0.0
1961,Mauritius,0.187,0.275,0.0,0.015,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579466136.0,0.0,0.0,0.0
1961,Mexico,65.24,1.674,0.0,3.576,1.501,7.156,8.035,44.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191492757610.0,0.0,0.0,0.0
1961,Moldova,16.11,5.236,0.0,6.973,0.282,0.0,0.777,8.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Mongolia,1.392,1.418,0.0,0.887,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922098000.0,0.0,0.0,0.0
1961,Montenegro,0.544,1.093,0.0,0.5,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367533986.0,0.0,0.0,0.0
1961,Morocco,3.771,0.297,0.0,0.864,0.312,0.0,0.018,2.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27230299196.0,0.0,0.0,0.0
1961,Mozambique,2.63,0.358,0.0,1.499,0.105,0.0,0.0,1.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16254505102.0,0.0,0.0,0.0
1961,Myanmar,2.59,0.117,0.0,0.707,0.018,0.0,0.029,1.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21001740656.0,0.0,0.0,0.0
1961,Nepal,0.081,0.008,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10074240000.0,0.0,0.0,0.0
1961,Netherlands,75.819,6.532,0.0,40.3,0.941,0.0,0.879,33.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152164533762.0,0.0,0.0,0.0
1961,New Caledonia,0.887,11.004,0.0,0.663,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,New Zealand,11.755,4.849,0.0,6.434,0.323,0.0,0.0,4.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37783245850.0,0.0,0.0,0.0
1961,Nicaragua,0.56,0.306,0.0,0.0,0.018,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049857000.0,0.0,0.0,0.0
1961,Niger,0.055,0.016,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4946709978.0,0.0,0.0,0.0
1961,Nigeria,4.11,0.089,0.0,1.477,0.178,0.0,0.0,2.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56159039898.0,0.0,0.0,0.0
1961,North America,3184.35,11.403,0.0,937.195,33.719,39.348,669.017,1496.27,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,North America (excl. USA),297.654,3.319,0.0,49.752,5.196,11.15,32.602,198.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,North Korea,26.427,2.265,0.0,24.45,1.119,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,North Macedonia,4.031,2.673,0.0,3.443,0.096,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021290402.0,0.0,0.0,0.0
1961,Norway,13.335,3.693,0.0,2.821,0.629,0.0,0.0,9.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43700238800.0,0.0,0.0,0.0
1961,Oceania,103.677,6.446,0.0,67.076,1.737,0.0,0.0,34.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Pakistan,12.35,0.268,0.0,5.087,0.61,0.0,1.215,5.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55132007346.0,0.0,0.0,0.0
1961,Palau,0.051,5.106,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Panama,1.102,0.945,0.0,0.0,0.055,0.0,0.0,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088622000.0,0.0,0.0,0.0
1961,Panama Canal Zone,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Papua New Guinea,0.202,0.088,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Paraguay,0.363,0.186,0.0,0.0,0.007,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693845464.0,0.0,0.0,0.0
1961,Peru,8.634,0.826,0.0,0.432,0.294,0.0,0.125,7.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51169240000.0,0.0,0.0,0.0
1961,Philippines,8.713,0.321,0.0,0.18,0.505,0.0,0.0,8.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70879201370.0,0.0,0.0,0.0
1961,Poland,207.235,6.904,0.0,194.782,3.638,0.0,1.854,6.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163715040489.0,0.0,0.0,0.0
1961,Portugal,9.078,1.024,0.0,2.741,0.614,0.0,0.0,5.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44903126400.0,0.0,0.0,0.0
1961,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14079177000.0,0.0,0.0,0.0
1961,Qatar,0.161,3.135,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386647588.0,0.0,0.0,0.0
1961,Reunion,0.084,0.244,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Romania,55.716,2.967,0.0,15.957,1.635,0.0,21.537,16.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32027957700.0,0.0,0.0,0.0
1961,Russia,910.542,7.5,0.0,574.964,15.352,0.0,79.832,240.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712659208404.0,0.0,0.0,0.0
1961,Rwanda,0.091,0.03,0.0,0.005,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3554574636.0,0.0,0.0,0.0
1961,Ryukyu Islands,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Saint Lucia,0.018,0.202,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155483000.0,0.0,0.0,0.0
1961,Saint Pierre and Miquelon,0.048,9.5,0.0,0.026,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Saint Vincent and the Grenadines,0.011,0.134,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Samoa,0.018,0.163,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,Sao Tome and Principe,0.011,0.17,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93056000.0,0.0,0.0,0.0
1961,Saudi Arabia,3.568,0.846,0.0,0.0,0.051,0.0,0.0,3.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31288375548.0,0.0,0.0,0.0
1961,Senegal,0.813,0.247,0.0,0.0,0.091,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871684028.0,0.0,0.0,0.0
1961,Serbia,16.038,2.107,0.0,14.777,0.398,0.0,0.113,0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27169085376.0,0.0,0.0,0.0
